date,market,account,brand,category,rep,goal,sales_volume,displays,pods,voids
2026-02-11,Houston,Whole Foods,Lone Star Vodka,Spirits,Alex Carter,171,175,0,9,1
2026-02-11,Houston,Whole Foods,Gulf Tequila,Beer,Jamie Patel,207,179,0,13,3
2026-02-11,Austin,Kroger,Hill Country IPA,Spirits,Drew Kim,115,88,2,11,1
2026-02-11,Houston,Whole Foods,Lone Star Vodka,Spirits,Jordan Lee,119,133,2,14,0
2026-02-11,Dallas,Whole Foods,Prairie Pinot Grigio,Spirits,Taylor Morgan,114,111,1,12,1
2026-02-11,San Antonio,Tom Thumb,Gulf Tequila,Wine,Drew Kim,144,125,0,8,0
2026-02-11,Dallas,Central Market,Prairie Pinot Grigio,Wine,Sam Nguyen,119,124,1,19,0
2026-02-11,Dallas,Kroger,Lone Star Vodka,Beer,Jordan Lee,166,200,2,17,0
2026-02-11,Houston,Market Street,Hill Country IPA,Wine,Riley Brooks,173,222,3,15,1
2026-02-11,Austin,Kroger,Gulf Tequila,Beer,Jordan Lee,186,224,1,13,1
2026-02-11,Austin,Kroger,Hill Country IPA,Beer,Taylor Morgan,178,218,2,15,1
2026-02-11,Dallas,Market Street,Gulf Tequila,Spirits,Taylor Morgan,104,93,0,13,1
2026-02-11,Dallas,Market Street,Prairie Pinot Grigio,Beer,Jamie Patel,184,222,1,10,0
2026-02-11,Austin,Market Street,Lone Star Vodka,Wine,Casey Diaz,184,217,2,12,2
2026-02-11,Dallas,Whole Foods,Prairie Pinot Grigio,Beer,Drew Kim,176,169,1,15,1
2026-02-11,Houston,Whole Foods,Estate Ridge Cabernet,Wine,Casey Diaz,182,155,0,9,1
2026-02-11,Houston,Tom Thumb,Estate Ridge Cabernet,Wine,Taylor Morgan,132,150,1,9,3
2026-02-11,Houston,Tom Thumb,Prairie Pinot Grigio,Wine,Drew Kim,159,175,3,14,3
2026-02-11,Dallas,Whole Foods,Estate Ridge Cabernet,Wine,Alex Carter,138,136,1,7,0
2026-02-11,San Antonio,Whole Foods,Prairie Pinot Grigio,Beer,Drew Kim,205,241,1,9,0
2026-02-11,Houston,Kroger,Hill Country IPA,Spirits,Jamie Patel,143,130,1,9,2
2026-02-11,Dallas,Central Market,Gulf Tequila,Wine,Jordan Lee,127,100,1,8,2
2026-02-11,Dallas,Kroger,Hill Country IPA,Spirits,Drew Kim,99,118,3,11,0
2026-02-11,Houston,Kroger,Prairie Pinot Grigio,Spirits,Taylor Morgan,107,111,0,11,1
2026-02-11,Austin,Market Street,Gulf Tequila,Beer,Sam Nguyen,215,289,2,9,1
2026-02-11,Dallas,Market Street,Gulf Tequila,Wine,Jamie Patel,130,134,2,12,1
2026-02-11,Austin,Market Street,Hill Country IPA,Wine,Riley Brooks,165,158,0,19,1
2026-02-11,San Antonio,Kroger,Estate Ridge Cabernet,Wine,Riley Brooks,138,147,2,17,0
2026-02-11,Austin,Kroger,Prairie Pinot Grigio,Spirits,Drew Kim,98,85,0,12,3
2026-02-11,San Antonio,Kroger,Hill Country IPA,Beer,Taylor Morgan,202,210,2,15,1
2026-02-11,Houston,Kroger,Gulf Tequila,Beer,Jordan Lee,201,196,1,18,2
2026-02-11,Houston,Tom Thumb,Estate Ridge Cabernet,Beer,Casey Diaz,180,184,1,12,1
2026-02-11,Houston,Whole Foods,Lone Star Vodka,Spirits,Drew Kim,141,128,0,12,2
2026-02-11,Austin,Kroger,Gulf Tequila,Spirits,Casey Diaz,115,94,0,16,1
2026-02-11,Dallas,Market Street,Hill Country IPA,Spirits,Riley Brooks,121,125,1,8,1
2026-02-11,Dallas,Tom Thumb,Estate Ridge Cabernet,Beer,Riley Brooks,148,134,0,16,2
2026-02-11,Austin,Market Street,Prairie Pinot Grigio,Spirits,Sam Nguyen,128,123,1,15,0
2026-02-11,Dallas,Kroger,Estate Ridge Cabernet,Beer,Riley Brooks,165,136,0,14,2
2026-02-11,Austin,Tom Thumb,Gulf Tequila,Wine,Alex Carter,119,124,1,10,3
2026-02-11,Houston,Tom Thumb,Gulf Tequila,Wine,Jordan Lee,153,196,2,10,0
2026-02-11,San Antonio,Whole Foods,Gulf Tequila,Spirits,Sam Nguyen,149,124,1,13,1
2026-02-11,Houston,Market Street,Hill Country IPA,Wine,Taylor Morgan,172,198,3,13,2
2026-02-11,Austin,Tom Thumb,Gulf Tequila,Spirits,Alex Carter,108,83,0,8,1
2026-02-11,Dallas,Kroger,Hill Country IPA,Wine,Riley Brooks,132,144,1,14,1
2026-02-11,Austin,Market Street,Hill Country IPA,Spirits,Sam Nguyen,123,124,0,11,0
2026-02-11,Dallas,Tom Thumb,Lone Star Vodka,Beer,Jamie Patel,180,219,2,8,0
2026-02-11,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Alex Carter,132,114,1,13,2
2026-02-11,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Jamie Patel,130,126,1,14,1
2026-02-11,Dallas,Central Market,Prairie Pinot Grigio,Spirits,Sam Nguyen,125,104,0,8,2
2026-02-11,Houston,Kroger,Gulf Tequila,Spirits,Drew Kim,146,128,2,17,1
2026-02-11,San Antonio,Central Market,Hill Country IPA,Spirits,Jamie Patel,141,170,3,9,1
2026-02-11,Dallas,Tom Thumb,Lone Star Vodka,Wine,Jordan Lee,118,94,1,9,3
2026-02-11,San Antonio,Whole Foods,Prairie Pinot Grigio,Wine,Drew Kim,162,183,1,15,1
2026-02-11,Houston,Whole Foods,Gulf Tequila,Beer,Drew Kim,216,207,1,10,1
2026-02-11,Houston,Kroger,Gulf Tequila,Beer,Drew Kim,196,227,1,10,0
2026-02-11,Houston,Market Street,Gulf Tequila,Wine,Jordan Lee,197,181,0,11,4
2026-02-11,Dallas,Whole Foods,Lone Star Vodka,Wine,Jamie Patel,135,141,1,10,1
2026-02-11,Dallas,Central Market,Gulf Tequila,Wine,Jamie Patel,141,157,3,14,0
2026-02-11,Dallas,Tom Thumb,Lone Star Vodka,Spirits,Sam Nguyen,100,112,1,12,0
2026-02-11,San Antonio,Whole Foods,Prairie Pinot Grigio,Wine,Sam Nguyen,166,185,2,12,2
2026-02-11,Dallas,Market Street,Gulf Tequila,Wine,Drew Kim,140,145,1,11,1
2026-02-11,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Casey Diaz,156,147,2,17,1
2026-02-11,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Riley Brooks,116,112,1,9,0
2026-02-11,Houston,Kroger,Lone Star Vodka,Beer,Riley Brooks,202,175,0,10,2
2026-02-11,Houston,Kroger,Hill Country IPA,Wine,Riley Brooks,180,203,2,9,0
2026-02-11,San Antonio,Market Street,Hill Country IPA,Beer,Riley Brooks,219,218,0,15,2
2026-02-11,Houston,Kroger,Lone Star Vodka,Spirits,Jordan Lee,135,142,0,10,1
2026-02-11,Austin,Tom Thumb,Lone Star Vodka,Beer,Jamie Patel,160,196,0,10,0
2026-02-11,Dallas,Market Street,Estate Ridge Cabernet,Wine,Jordan Lee,168,136,1,14,1
2026-02-11,Dallas,Whole Foods,Estate Ridge Cabernet,Spirits,Jordan Lee,105,108,1,9,1
2026-02-11,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Jordan Lee,187,168,1,5,2
2026-02-11,Houston,Central Market,Lone Star Vodka,Wine,Sam Nguyen,145,196,2,17,0
2026-02-11,San Antonio,Tom Thumb,Hill Country IPA,Beer,Jamie Patel,188,155,0,10,1
2026-02-11,Dallas,Tom Thumb,Gulf Tequila,Beer,Jamie Patel,135,120,0,12,2
2026-02-11,Dallas,Whole Foods,Prairie Pinot Grigio,Wine,Jamie Patel,129,114,0,12,4
2026-02-11,Dallas,Whole Foods,Estate Ridge Cabernet,Spirits,Taylor Morgan,129,147,1,12,1
2026-02-11,Dallas,Whole Foods,Gulf Tequila,Wine,Jamie Patel,163,154,0,7,1
2026-02-11,Austin,Central Market,Lone Star Vodka,Spirits,Casey Diaz,141,139,2,6,0
2026-02-11,San Antonio,Market Street,Prairie Pinot Grigio,Wine,Drew Kim,153,147,0,15,1
2026-02-11,Austin,Tom Thumb,Gulf Tequila,Wine,Taylor Morgan,132,118,0,14,3
2026-02-11,Austin,Kroger,Estate Ridge Cabernet,Spirits,Jordan Lee,103,126,2,10,3
2026-02-11,Austin,Whole Foods,Gulf Tequila,Beer,Jordan Lee,201,195,0,11,1
2026-02-11,San Antonio,Central Market,Gulf Tequila,Spirits,Taylor Morgan,156,174,1,7,1
2026-02-11,Houston,Central Market,Estate Ridge Cabernet,Spirits,Taylor Morgan,116,127,1,14,1
2026-02-11,Dallas,Market Street,Hill Country IPA,Wine,Riley Brooks,138,135,0,16,1
2026-02-11,Houston,Central Market,Lone Star Vodka,Beer,Drew Kim,202,178,0,13,0
2026-02-11,San Antonio,Whole Foods,Lone Star Vodka,Spirits,Drew Kim,133,124,1,10,1
2026-02-11,Austin,Whole Foods,Estate Ridge Cabernet,Beer,Jamie Patel,183,193,1,6,1
2026-02-11,Houston,Market Street,Gulf Tequila,Wine,Jamie Patel,174,158,0,6,4
2026-02-11,San Antonio,Central Market,Hill Country IPA,Spirits,Sam Nguyen,135,178,2,15,1
2026-02-11,Austin,Tom Thumb,Hill Country IPA,Wine,Riley Brooks,118,146,1,7,0
2026-02-11,Austin,Market Street,Hill Country IPA,Spirits,Sam Nguyen,136,148,0,15,0
2026-02-11,Houston,Kroger,Estate Ridge Cabernet,Spirits,Taylor Morgan,127,135,1,17,0
2026-02-11,Austin,Central Market,Prairie Pinot Grigio,Spirits,Casey Diaz,108,105,1,10,3
2026-02-11,San Antonio,Market Street,Lone Star Vodka,Wine,Drew Kim,150,183,3,13,0
2026-02-11,San Antonio,Tom Thumb,Hill Country IPA,Wine,Taylor Morgan,122,142,1,13,1
2026-02-11,San Antonio,Tom Thumb,Prairie Pinot Grigio,Spirits,Alex Carter,84,97,3,9,0
2026-02-12,San Antonio,Tom Thumb,Lone Star Vodka,Spirits,Jordan Lee,111,123,1,11,1
2026-02-12,Austin,Tom Thumb,Prairie Pinot Grigio,Beer,Riley Brooks,152,156,1,11,2
2026-02-12,Houston,Kroger,Prairie Pinot Grigio,Wine,Drew Kim,121,107,0,10,0
2026-02-12,Dallas,Central Market,Estate Ridge Cabernet,Spirits,Drew Kim,120,107,0,13,0
2026-02-12,Houston,Market Street,Prairie Pinot Grigio,Wine,Jamie Patel,185,249,3,9,0
2026-02-12,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Sam Nguyen,140,179,5,7,1
2026-02-12,Houston,Kroger,Prairie Pinot Grigio,Wine,Drew Kim,174,336,6,15,2
2026-02-12,Houston,Central Market,Gulf Tequila,Beer,Drew Kim,199,186,0,13,1
2026-02-12,Houston,Market Street,Hill Country IPA,Beer,Sam Nguyen,214,188,0,15,3
2026-02-12,Dallas,Whole Foods,Estate Ridge Cabernet,Spirits,Taylor Morgan,104,115,0,19,3
2026-02-12,Houston,Central Market,Lone Star Vodka,Beer,Riley Brooks,201,196,0,17,1
2026-02-12,San Antonio,Tom Thumb,Prairie Pinot Grigio,Spirits,Taylor Morgan,105,104,0,18,2
2026-02-12,Dallas,Tom Thumb,Lone Star Vodka,Spirits,Drew Kim,80,80,1,10,1
2026-02-12,San Antonio,Central Market,Prairie Pinot Grigio,Beer,Drew Kim,187,153,0,16,0
2026-02-12,Austin,Tom Thumb,Gulf Tequila,Spirits,Riley Brooks,104,83,0,7,1
2026-02-12,Dallas,Central Market,Estate Ridge Cabernet,Beer,Taylor Morgan,166,161,1,14,0
2026-02-12,Austin,Market Street,Prairie Pinot Grigio,Wine,Jordan Lee,124,97,0,10,1
2026-02-12,Austin,Market Street,Gulf Tequila,Spirits,Taylor Morgan,138,159,1,12,0
2026-02-12,Austin,Whole Foods,Prairie Pinot Grigio,Wine,Sam Nguyen,145,100,0,14,2
2026-02-12,Austin,Central Market,Hill Country IPA,Spirits,Jordan Lee,100,71,1,8,2
2026-02-12,Houston,Tom Thumb,Lone Star Vodka,Wine,Riley Brooks,163,141,1,12,1
2026-02-12,Austin,Tom Thumb,Lone Star Vodka,Beer,Taylor Morgan,156,151,0,12,0
2026-02-12,Dallas,Market Street,Hill Country IPA,Beer,Taylor Morgan,204,242,2,15,0
2026-02-12,Austin,Tom Thumb,Hill Country IPA,Beer,Drew Kim,152,190,3,5,0
2026-02-12,Austin,Market Street,Estate Ridge Cabernet,Beer,Casey Diaz,190,179,2,10,3
2026-02-12,San Antonio,Market Street,Gulf Tequila,Spirits,Casey Diaz,133,136,1,12,1
2026-02-12,Austin,Market Street,Estate Ridge Cabernet,Beer,Sam Nguyen,183,246,2,11,1
2026-02-12,Austin,Central Market,Lone Star Vodka,Spirits,Casey Diaz,129,130,0,13,2
2026-02-12,Austin,Tom Thumb,Gulf Tequila,Beer,Alex Carter,174,170,1,22,2
2026-02-12,Austin,Tom Thumb,Hill Country IPA,Wine,Alex Carter,125,127,0,12,1
2026-02-12,Dallas,Market Street,Lone Star Vodka,Beer,Jamie Patel,173,146,1,11,1
2026-02-12,San Antonio,Tom Thumb,Prairie Pinot Grigio,Spirits,Drew Kim,94,93,0,12,0
2026-02-12,Houston,Central Market,Prairie Pinot Grigio,Spirits,Jordan Lee,148,162,1,14,2
2026-02-12,Dallas,Kroger,Hill Country IPA,Beer,Taylor Morgan,164,160,2,15,0
2026-02-12,Houston,Central Market,Gulf Tequila,Beer,Jordan Lee,204,280,4,13,0
2026-02-12,Dallas,Whole Foods,Prairie Pinot Grigio,Spirits,Casey Diaz,112,103,1,11,1
2026-02-12,Austin,Central Market,Prairie Pinot Grigio,Spirits,Alex Carter,131,129,0,14,2
2026-02-12,Austin,Kroger,Hill Country IPA,Spirits,Taylor Morgan,101,77,0,13,1
2026-02-12,Dallas,Kroger,Gulf Tequila,Wine,Taylor Morgan,110,131,1,15,0
2026-02-12,Houston,Whole Foods,Lone Star Vodka,Beer,Alex Carter,191,168,0,10,2
2026-02-12,Dallas,Kroger,Lone Star Vodka,Beer,Drew Kim,169,201,1,8,1
2026-02-12,Austin,Whole Foods,Estate Ridge Cabernet,Spirits,Jordan Lee,134,149,2,15,0
2026-02-12,San Antonio,Market Street,Gulf Tequila,Wine,Riley Brooks,154,135,2,15,0
2026-02-12,Austin,Whole Foods,Prairie Pinot Grigio,Spirits,Alex Carter,91,94,1,10,0
2026-02-12,Dallas,Tom Thumb,Gulf Tequila,Beer,Jordan Lee,128,142,1,12,1
2026-02-12,Dallas,Kroger,Estate Ridge Cabernet,Beer,Jordan Lee,149,148,1,10,0
2026-02-12,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Jamie Patel,124,143,2,9,0
2026-02-12,Austin,Whole Foods,Lone Star Vodka,Beer,Sam Nguyen,184,222,1,13,1
2026-02-12,Houston,Central Market,Lone Star Vodka,Spirits,Casey Diaz,147,154,1,14,3
2026-02-12,San Antonio,Market Street,Gulf Tequila,Spirits,Taylor Morgan,136,153,0,10,1
2026-02-12,Houston,Market Street,Estate Ridge Cabernet,Wine,Jordan Lee,204,233,1,17,2
2026-02-12,Austin,Kroger,Estate Ridge Cabernet,Spirits,Alex Carter,79,61,1,13,4
2026-02-12,San Antonio,Whole Foods,Hill Country IPA,Beer,Jordan Lee,181,196,1,8,0
2026-02-12,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Drew Kim,133,109,0,15,1
2026-02-12,Houston,Tom Thumb,Lone Star Vodka,Beer,Alex Carter,187,234,1,13,2
2026-02-12,San Antonio,Whole Foods,Hill Country IPA,Beer,Jordan Lee,214,195,1,14,0
2026-02-12,San Antonio,Kroger,Prairie Pinot Grigio,Beer,Alex Carter,187,205,1,4,1
2026-02-12,Austin,Central Market,Estate Ridge Cabernet,Spirits,Riley Brooks,125,123,1,16,3
2026-02-12,Dallas,Tom Thumb,Lone Star Vodka,Wine,Sam Nguyen,102,101,0,13,0
2026-02-12,Dallas,Tom Thumb,Prairie Pinot Grigio,Wine,Jordan Lee,115,179,3,15,0
2026-02-12,San Antonio,Tom Thumb,Prairie Pinot Grigio,Spirits,Taylor Morgan,98,97,0,12,1
2026-02-12,Austin,Central Market,Hill Country IPA,Wine,Riley Brooks,146,159,0,9,1
2026-02-12,Houston,Market Street,Lone Star Vodka,Spirits,Drew Kim,139,97,1,17,1
2026-02-12,San Antonio,Central Market,Hill Country IPA,Wine,Drew Kim,152,139,0,9,2
2026-02-12,Dallas,Market Street,Lone Star Vodka,Wine,Riley Brooks,145,150,1,15,1
2026-02-12,Austin,Market Street,Lone Star Vodka,Wine,Drew Kim,168,190,2,13,0
2026-02-12,Dallas,Market Street,Hill Country IPA,Spirits,Casey Diaz,107,127,2,15,0
2026-02-12,Houston,Kroger,Gulf Tequila,Beer,Taylor Morgan,202,176,1,14,5
2026-02-12,Houston,Kroger,Prairie Pinot Grigio,Spirits,Jamie Patel,149,127,0,15,2
2026-02-12,Austin,Central Market,Prairie Pinot Grigio,Wine,Jamie Patel,151,141,1,14,0
2026-02-12,Dallas,Whole Foods,Lone Star Vodka,Wine,Jamie Patel,145,208,3,14,0
2026-02-12,Houston,Market Street,Gulf Tequila,Wine,Riley Brooks,198,231,2,13,2
2026-02-12,San Antonio,Market Street,Estate Ridge Cabernet,Wine,Casey Diaz,173,175,1,10,1
2026-02-12,Austin,Kroger,Gulf Tequila,Wine,Taylor Morgan,147,137,0,9,0
2026-02-12,Austin,Whole Foods,Lone Star Vodka,Spirits,Casey Diaz,139,152,0,14,0
2026-02-12,Austin,Market Street,Estate Ridge Cabernet,Beer,Taylor Morgan,181,167,1,8,0
2026-02-12,San Antonio,Market Street,Hill Country IPA,Beer,Casey Diaz,219,239,2,14,0
2026-02-12,San Antonio,Tom Thumb,Hill Country IPA,Beer,Jordan Lee,163,168,1,10,1
2026-02-12,Austin,Kroger,Prairie Pinot Grigio,Wine,Casey Diaz,129,137,3,10,1
2026-02-12,Austin,Market Street,Gulf Tequila,Spirits,Drew Kim,150,126,0,8,0
2026-02-12,Dallas,Market Street,Prairie Pinot Grigio,Wine,Taylor Morgan,141,115,0,10,1
2026-02-12,San Antonio,Kroger,Gulf Tequila,Wine,Alex Carter,137,111,0,15,1
2026-02-12,Austin,Kroger,Prairie Pinot Grigio,Wine,Sam Nguyen,141,155,1,10,1
2026-02-12,San Antonio,Market Street,Prairie Pinot Grigio,Spirits,Jordan Lee,134,146,1,11,0
2026-02-12,Dallas,Tom Thumb,Estate Ridge Cabernet,Spirits,Jamie Patel,90,106,3,11,1
2026-02-12,San Antonio,Kroger,Prairie Pinot Grigio,Beer,Sam Nguyen,164,207,1,13,0
2026-02-12,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Drew Kim,126,172,2,10,1
2026-02-12,San Antonio,Market Street,Lone Star Vodka,Beer,Drew Kim,216,251,1,14,1
2026-02-12,Austin,Central Market,Prairie Pinot Grigio,Wine,Taylor Morgan,147,131,2,11,3
2026-02-12,Austin,Market Street,Prairie Pinot Grigio,Spirits,Drew Kim,132,142,1,10,1
2026-02-12,San Antonio,Central Market,Lone Star Vodka,Wine,Sam Nguyen,138,96,1,14,2
2026-02-12,Austin,Market Street,Estate Ridge Cabernet,Wine,Sam Nguyen,155,193,1,13,2
2026-02-12,San Antonio,Whole Foods,Gulf Tequila,Spirits,Alex Carter,148,149,1,13,1
2026-02-12,San Antonio,Central Market,Gulf Tequila,Spirits,Jordan Lee,127,147,2,9,3
2026-02-12,Houston,Central Market,Gulf Tequila,Beer,Riley Brooks,184,185,2,17,1
2026-02-12,Austin,Central Market,Gulf Tequila,Spirits,Jamie Patel,109,111,2,12,1
2026-02-12,Dallas,Tom Thumb,Lone Star Vodka,Wine,Drew Kim,106,124,2,11,2
2026-02-12,Austin,Whole Foods,Hill Country IPA,Spirits,Jordan Lee,123,123,1,12,1
2026-02-12,Dallas,Tom Thumb,Hill Country IPA,Spirits,Riley Brooks,111,102,0,18,1
2026-02-12,Houston,Market Street,Gulf Tequila,Wine,Riley Brooks,174,159,0,15,2
2026-02-13,San Antonio,Kroger,Gulf Tequila,Spirits,Drew Kim,116,134,0,10,0
2026-02-13,Houston,Whole Foods,Hill Country IPA,Beer,Casey Diaz,228,267,2,12,2
2026-02-13,San Antonio,Kroger,Estate Ridge Cabernet,Spirits,Riley Brooks,130,159,2,10,0
2026-02-13,Houston,Central Market,Lone Star Vodka,Beer,Riley Brooks,217,149,0,12,3
2026-02-13,Austin,Kroger,Gulf Tequila,Beer,Drew Kim,186,212,1,11,0
2026-02-13,Austin,Kroger,Lone Star Vodka,Spirits,Casey Diaz,132,127,0,13,0
2026-02-13,San Antonio,Central Market,Hill Country IPA,Beer,Jordan Lee,172,155,0,15,0
2026-02-13,Dallas,Whole Foods,Lone Star Vodka,Beer,Drew Kim,175,160,0,11,1
2026-02-13,Houston,Tom Thumb,Lone Star Vodka,Spirits,Taylor Morgan,123,120,3,13,3
2026-02-13,Dallas,Market Street,Estate Ridge Cabernet,Wine,Casey Diaz,122,156,3,12,1
2026-02-13,Dallas,Tom Thumb,Hill Country IPA,Wine,Taylor Morgan,116,154,2,17,0
2026-02-13,San Antonio,Whole Foods,Hill Country IPA,Spirits,Alex Carter,142,157,2,16,1
2026-02-13,Dallas,Market Street,Estate Ridge Cabernet,Beer,Casey Diaz,204,115,0,9,1
2026-02-13,Dallas,Central Market,Lone Star Vodka,Beer,Sam Nguyen,145,120,0,15,3
2026-02-13,Austin,Tom Thumb,Lone Star Vodka,Wine,Riley Brooks,111,128,2,12,1
2026-02-13,Houston,Kroger,Prairie Pinot Grigio,Beer,Taylor Morgan,203,193,1,12,0
2026-02-13,Dallas,Kroger,Estate Ridge Cabernet,Wine,Taylor Morgan,116,156,3,14,0
2026-02-13,Dallas,Market Street,Hill Country IPA,Spirits,Sam Nguyen,137,104,1,14,3
2026-02-13,Houston,Tom Thumb,Hill Country IPA,Wine,Alex Carter,110,107,1,14,0
2026-02-13,San Antonio,Whole Foods,Estate Ridge Cabernet,Spirits,Casey Diaz,130,109,1,14,2
2026-02-13,Austin,Whole Foods,Prairie Pinot Grigio,Beer,Sam Nguyen,189,142,1,13,3
2026-02-13,Austin,Kroger,Estate Ridge Cabernet,Wine,Drew Kim,134,132,1,11,1
2026-02-13,Austin,Central Market,Prairie Pinot Grigio,Wine,Sam Nguyen,164,222,3,15,1
2026-02-13,Dallas,Market Street,Gulf Tequila,Spirits,Jordan Lee,120,123,1,15,1
2026-02-13,Dallas,Kroger,Hill Country IPA,Wine,Taylor Morgan,110,107,1,9,1
2026-02-13,San Antonio,Kroger,Estate Ridge Cabernet,Wine,Taylor Morgan,133,133,2,12,2
2026-02-13,San Antonio,Central Market,Gulf Tequila,Spirits,Drew Kim,118,105,0,8,1
2026-02-13,Austin,Central Market,Estate Ridge Cabernet,Spirits,Jordan Lee,120,104,1,10,1
2026-02-13,Austin,Central Market,Lone Star Vodka,Wine,Sam Nguyen,162,221,2,13,1
2026-02-13,Austin,Whole Foods,Hill Country IPA,Wine,Alex Carter,154,172,1,5,0
2026-02-13,Dallas,Central Market,Lone Star Vodka,Spirits,Jamie Patel,124,122,1,7,0
2026-02-13,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Casey Diaz,110,93,0,10,1
2026-02-13,Austin,Kroger,Gulf Tequila,Wine,Riley Brooks,160,195,3,12,1
2026-02-13,Austin,Kroger,Gulf Tequila,Spirits,Casey Diaz,158,165,1,12,1
2026-02-13,Houston,Whole Foods,Estate Ridge Cabernet,Beer,Sam Nguyen,211,203,0,12,0
2026-02-13,Dallas,Kroger,Estate Ridge Cabernet,Beer,Casey Diaz,141,116,2,10,2
2026-02-13,Austin,Central Market,Hill Country IPA,Spirits,Casey Diaz,144,176,3,15,1
2026-02-13,Dallas,Tom Thumb,Estate Ridge Cabernet,Wine,Riley Brooks,103,96,0,12,0
2026-02-13,San Antonio,Whole Foods,Estate Ridge Cabernet,Beer,Riley Brooks,192,221,2,12,1
2026-02-13,San Antonio,Kroger,Estate Ridge Cabernet,Beer,Jordan Lee,192,170,1,16,3
2026-02-13,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Taylor Morgan,95,83,0,16,0
2026-02-13,San Antonio,Market Street,Hill Country IPA,Beer,Jordan Lee,199,215,2,13,2
2026-02-13,Dallas,Tom Thumb,Estate Ridge Cabernet,Beer,Jordan Lee,143,210,6,8,1
2026-02-13,San Antonio,Whole Foods,Estate Ridge Cabernet,Beer,Alex Carter,180,182,0,13,1
2026-02-13,Dallas,Market Street,Estate Ridge Cabernet,Spirits,Jamie Patel,112,110,2,15,1
2026-02-13,Austin,Kroger,Gulf Tequila,Beer,Drew Kim,166,152,0,12,1
2026-02-13,Houston,Whole Foods,Estate Ridge Cabernet,Beer,Drew Kim,236,210,1,9,0
2026-02-13,Houston,Whole Foods,Estate Ridge Cabernet,Spirits,Taylor Morgan,141,128,0,9,1
2026-02-13,Houston,Whole Foods,Lone Star Vodka,Beer,Taylor Morgan,223,220,1,12,2
2026-02-13,Dallas,Kroger,Estate Ridge Cabernet,Spirits,Jordan Lee,92,91,2,16,1
2026-02-13,Austin,Whole Foods,Lone Star Vodka,Beer,Sam Nguyen,178,174,1,9,2
2026-02-13,Dallas,Market Street,Hill Country IPA,Spirits,Jamie Patel,120,123,1,8,2
2026-02-13,Austin,Central Market,Gulf Tequila,Beer,Jamie Patel,154,126,0,6,1
2026-02-13,Dallas,Market Street,Estate Ridge Cabernet,Beer,Riley Brooks,168,155,1,13,1
2026-02-13,Austin,Kroger,Estate Ridge Cabernet,Beer,Riley Brooks,156,170,2,20,3
2026-02-13,San Antonio,Kroger,Lone Star Vodka,Wine,Jamie Patel,154,181,1,13,0
2026-02-13,Houston,Tom Thumb,Hill Country IPA,Beer,Sam Nguyen,188,252,2,10,0
2026-02-13,Houston,Market Street,Estate Ridge Cabernet,Wine,Drew Kim,148,164,3,12,2
2026-02-13,San Antonio,Whole Foods,Estate Ridge Cabernet,Spirits,Casey Diaz,132,138,2,10,1
2026-02-13,Houston,Central Market,Lone Star Vodka,Beer,Alex Carter,221,234,0,10,0
2026-02-13,Houston,Tom Thumb,Lone Star Vodka,Wine,Alex Carter,132,122,0,15,0
2026-02-13,San Antonio,Tom Thumb,Gulf Tequila,Spirits,Jamie Patel,137,144,2,14,2
2026-02-13,San Antonio,Whole Foods,Gulf Tequila,Wine,Drew Kim,157,169,2,10,1
2026-02-13,Houston,Market Street,Prairie Pinot Grigio,Beer,Alex Carter,214,197,1,13,0
2026-02-13,San Antonio,Kroger,Hill Country IPA,Wine,Alex Carter,137,142,1,15,0
2026-02-13,Austin,Tom Thumb,Gulf Tequila,Beer,Casey Diaz,147,152,2,12,1
2026-02-13,San Antonio,Tom Thumb,Lone Star Vodka,Beer,Taylor Morgan,171,211,3,8,1
2026-02-13,Austin,Tom Thumb,Prairie Pinot Grigio,Wine,Alex Carter,129,132,1,15,0
2026-02-13,Dallas,Market Street,Gulf Tequila,Wine,Drew Kim,157,115,1,15,1
2026-02-13,Austin,Central Market,Prairie Pinot Grigio,Beer,Casey Diaz,182,190,0,12,0
2026-02-13,Dallas,Kroger,Prairie Pinot Grigio,Wine,Jordan Lee,112,139,2,8,1
2026-02-13,Austin,Tom Thumb,Prairie Pinot Grigio,Spirits,Drew Kim,116,103,2,14,1
2026-02-13,Austin,Central Market,Gulf Tequila,Spirits,Jordan Lee,113,112,1,11,3
2026-02-13,San Antonio,Central Market,Lone Star Vodka,Wine,Jordan Lee,153,134,0,14,3
2026-02-13,Dallas,Tom Thumb,Hill Country IPA,Spirits,Taylor Morgan,99,98,1,13,2
2026-02-13,Houston,Market Street,Gulf Tequila,Wine,Jordan Lee,146,152,3,13,1
2026-02-13,Dallas,Kroger,Hill Country IPA,Wine,Casey Diaz,111,120,1,19,0
